SLNO,ZONE,WARD,HOSPITAL NAME,ADDRESS,ADDRESS,Status geocode,Formatted address,Latitude,Longitude,Type,Location Type,Postal code,City,Country,Region
632,10-Kodambakkam,135,SRM HOSPITAL,"68, THAMBIAH ROAD, WEST MAMBALAM, CHENNAI
600033","108, ELLAIAMMAN KOIL STREET, WEST MAMBALAM,
CHENNAI 600033",Ok,"108, Ellaiamman Kovil St, West Mambalam, Chennai, Tamil Nadu 600033, India",13.0348046,80.2246148,street_address,ROOFTOP,600033,Chennai,India,Tamil Nadu
633,10-Kodambakkam,135,PUBLIC HEALTH CENTRE,"114, LAKEVIEW ROAD, WESTMAMBALAM, CHENNAI
600033","NO.1, CRESENT PARK STREET, T. NAGAR, CHENNAI
600017",Ok,"1, Crescent Park St, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.037506,80.239052,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
634,10-Kodambakkam,135,"CHAKRA MATERNITY CLINIC,","108, ELLAIAMMAN KOIL STREET, WEST MAMBALAM,
CHENNAI 600033","15, DHANDAPANI STREET, T.NAGAR, CHENNAI
600017",Ok,"15/8, Dhandapani St, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0377658,80.234375,premise,ROOFTOP,600017,Chennai,India,Tamil Nadu
635,10-Kodambakkam,136,GUNASEKARAN HOSPITALS PVT LTD,"NO.1, CRESENT PARK STREET, T. NAGAR, CHENNAI
600017","GENERAL SURGICAL CLINIC, T.NAGAR, CHENNAI
600017","Ok, partial match","131/61, Gopathi Narayanaswami Chetty Rd, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0431458,80.2371018,"establishment, health, hospital, point_of_interest",ROOFTOP,600017,Chennai,India,Tamil Nadu
636,10-Kodambakkam,136,ANURADHA MATERNITY CENTRE,"15, DHANDAPANI STREET, T.NAGAR, CHENNAI
600017","1, SOMA SOUNDARAM STREET, T.NAGAR, CHENNAI
600017",Ok,"1, Somasundaram St, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0451931,80.2351954,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
637,10-Kodambakkam,136,LASER AND LAPOROSCOPIC HOSPITAL,"GENERAL SURGICAL CLINIC, T.NAGAR, CHENNAI
600017","6, RAGAVIAH ROAD, T.NAGAR CHENNAI 600017",Ok,"6, Raghavaiah Rd, T Nagar, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0463161,80.2357393,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
638,10-Kodambakkam,136,SARAVANA HEART HOSPITAL,"1, SOMA SOUNDARAM STREET, T.NAGAR, CHENNAI
600017","1, CRESENT PARK STREET, T.NAGAR, CHENNAI
600017",Ok,"1, Crescent Park St, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.037506,80.239052,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
639,10-Kodambakkam,136,RMD NURSING HOME,"6, RAGAVIAH ROAD, T.NAGAR CHENNAI 600017","5, SIVAGNANAM ROAD, T.NAGAR, CHENNAI 600017","Ok, partial match","Main Rd, Dr.Subbaraya Nagar, Kodambakkam, Chennai, Tamil Nadu 600024, India",13.0478437,80.2185279,route,GEOMETRIC_CENTER,600024,Chennai,India,Tamil Nadu
640,10-Kodambakkam,136,DR.GUNASEKARAN NURSING HOME,"1, CRESENT PARK STREET, T.NAGAR, CHENNAI
600017","NO.7, AMMAN STREET, BHARATHI NAGAR
NESAPAKKAM, CHENNAI 600078",No result,,,,,,,,,
641,10-Kodambakkam,136,CWC,"5, SIVAGNANAM ROAD, T.NAGAR, CHENNAI 600017","NO.7, AMMAN STREET BHARATHI NAGAR,
NESAPAKKAM CHENNAI 600078",No result,,,,,,,,,
642,10-Kodambakkam,137,JANANI HOSPITAL,"NO.7, AMMAN STREET, BHARATHI NAGAR
NESAPAKKAM, CHENNAI   600078","NO.7, AMMAN STREET BHARATHI NAGAR,
NESAPAKKAM CHENNAI 600078",No result,,,,,,,,,
643,10-Kodambakkam,137,JANANI HOSPITAL,"NO.7, AMMAN STREET BHARATHI NAGAR,
NESAPAKKAM CHENNAI 600078","K.K.NAGAR, CHENNAI 600078",Ok,"K. K. Nagar, Chennai, Tamil Nadu, India",13.0410013,80.1993919,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
644,10-Kodambakkam,137,JANANI HOSPITAL,"NO.7, AMMAN STREET BHARATHI NAGAR,
NESAPAKKAM CHENNAI 600078","NO.3, NEHRU AVENUE BARADHIDASAN COLONY K.K.
NAGAR, CHENNAI 600078",Ok,"3, Nehru Ave, Bharathidasan Colony, K. K. Nagar, Chennai, Tamil Nadu 600078, India",13.0319579,80.2078826,premise,ROOFTOP,600078,Chennai,India,Tamil Nadu
645,10-Kodambakkam,138,GOVT.PERIPHERAL HOSPITAL,"K.K.NAGAR, CHENNAI   600078",K.K.NAGAR CHENNAI 600078,Ok,"K. K. Nagar, Chennai, Tamil Nadu, India",13.0410013,80.1993919,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
646,10-Kodambakkam,138,M.S.P. CLINIC,"NO.3, NEHRU AVENUE BARADHIDASAN COLONY K.K.
NAGAR, CHENNAI 600078","14, GOVINDAN ROAD, WEST MAMBALAM, CHENNAI
600033",Ok,"14, Govindan Rd, near ECI Arputhanathar Church, Moovendar Colony, West Mambalam, Chennai, Tamil Nadu 600033, India",13.0323738,80.2201805,street_address,ROOFTOP,600033,Chennai,India,Tamil Nadu
647,10-Kodambakkam,138,ESIC HOSPITAL,K.K.NAGAR CHENNAI   600078,"9, SADAYAPPA MUDALI STREET, SAIDAPET,
CHENNAI 600015","Ok, partial match","Subramania Mudali St, Suriyammapet, Saidapet, Chennai, Tamil Nadu 600015, India",13.0233833,80.2222009,route,GEOMETRIC_CENTER,600015,Chennai,India,Tamil Nadu
648,10-Kodambakkam,140,LAKSHMI HOSPITAL,"14, GOVINDAN ROAD, WEST MAMBALAM, CHENNAI
600033","54, OLD MAMBALAM SALAI, SAIDAPET, CHENNAI
600015","Ok, partial match","54, Old Mambalam Rd, Appavu Nagar, Saidapet, Chennai, Tamil Nadu 600033, India",13.0270754,80.2216556,street_address,RANGE_INTERPOLATED,600033,Chennai,India,Tamil Nadu
649,10-Kodambakkam,140,SRI BALAJI MAT.CLINIC,"9, SADAYAPPA MUDALI STREET, SAIDAPET,
CHENNAI 600015","NO.27, GOVINDAN ROAD WEST MAMBALAM
CHENNAI 600033",Ok,"27, Govindan Rd, Panneerselvam Nagar, West Mambalam, Chennai, Tamil Nadu 600033, India",13.0311791,80.2228808,street_address,ROOFTOP,600033,Chennai,India,Tamil Nadu
650,10-Kodambakkam,140,RAJESH CLINIC,"54, OLD MAMBALAM SALAI, SAIDAPET, CHENNAI
600015","63, SOUTH WEST BOAG ROAD, T.NAGAR, CHENNAI
600017",Ok,"63, S W Boag Rd, T Nagar, CIT Nagar East, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0314639,80.233691,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
651,10-Kodambakkam,140,ANNAMALAI HOSPITAL,"NO.27, GOVINDAN ROAD WEST MAMBALAM
CHENNAI 600033","71, SOUTH WEST BOAG ROAD, T.NAGAR, CHENNAI
600017",Ok,"71, S W Boag Rd, CIT Nagar West, CIT Nagar, Chennai, Tamil Nadu 600035, India",13.0307077,80.2309865,street_address,ROOFTOP,600035,Chennai,India,Tamil Nadu
652,10-Kodambakkam,141,SRI KRISHNA CLINIC,"63, SOUTH WEST BOAG ROAD, T.NAGAR, CHENNAI
600017","4, MOOPARAPAN STREET, T.NAGAR, CHENNAI
600017","Ok, partial match","4, Mooparappan St, CIT Nagar East, CIT Nagar, Chennai, Tamil Nadu 600017, India",13.0337187,80.2370118,street_address,RANGE_INTERPOLATED,600017,Chennai,India,Tamil Nadu
653,10-Kodambakkam,141,KAVITHA NURSING HOME,"71, SOUTH WEST BOAG ROAD, T.NAGAR, CHENNAI
600017","27/1, SOUTH WEST BOAG ROAD T. NAGAR CHENNAI
600017",Ok,"27, S W Boag Rd, CIT Nagar West, CIT Nagar, Chennai, Tamil Nadu 600017, India",13.0313704,80.2344602,street_address,RANGE_INTERPOLATED,600017,Chennai,India,Tamil Nadu
654,10-Kodambakkam,141,PARVATHY NURSING HOME,"4, MOOPARAPAN STREET, T.NAGAR, CHENNAI
600017","19, SRINIVASA REDDY STREET, T.NAGAR, CHENNAI
600017",Ok,"19, Srinivasa Reddy St, T Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0316535,80.231082,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
655,10-Kodambakkam,141,VISA HOSPITAL,"27/1, SOUTH WEST BOAG ROAD T. NAGAR CHENNAI
600017","43, SOUTH USMAN ROAD, T.NAGAR, CHENNAI 600017",Ok,"43, S Usman Road, Kannammapet, CIT Nagar, Chennai, Tamil Nadu 600017, India",13.0329274,80.2303433,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
656,10-Kodambakkam,141,NEW BALAJI HOSPITAL,"19, SRINIVASA REDDY STREET, T.NAGAR, CHENNAI
600017","NO.13,NEW BOAG ROAD, T.NAGAR, CHENNAI 600017",Ok,"13, New Boag Rd, CIT Nagar West, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0302095,80.2286677,premise,ROOFTOP,600017,Chennai,India,Tamil Nadu
657,10-Kodambakkam,141,RAJU HOSPITAL,"43, SOUTH USMAN ROAD, T.NAGAR, CHENNAI 600017","51, JEENIS ROAD, SAIDAPET, CHENNAI 600015",Ok,"51, Jeenis Rd, Anna Nagar, Saidapet, Chennai, Tamil Nadu 600015, India",13.0212328,80.2244935,street_address,RANGE_INTERPOLATED,600015,Chennai,India,Tamil Nadu
658,10-Kodambakkam,141,SRE VISA CLINIC PVT LTD,"NO.13,NEW BOAG ROAD, T.NAGAR, CHENNAI 600017","NO. 35, KARANESSWARAR KOIL STREET SAIDAPET,
CHENNAI 600015","Ok, partial match","35, Karaneeswarar Koil St, near Saidapet, Suriyammapet, Saidapet, Chennai, Tamil Nadu 600015, India",13.0236784,80.2230035,premise,ROOFTOP,600015,Chennai,India,Tamil Nadu
659,10-Kodambakkam,142,CWC SAIDAPET,"51, JEENIS ROAD, SAIDAPET, CHENNAI 600015","39, SUBRAMANIA MUDALI STREET, SAIDAPET,
CHENNAI 600015",Ok,"39, Subramania Mudali St, Suriyammapet, Saidapet, Chennai, Tamil Nadu 600015, India",13.0228403,80.2221618,street_address,ROOFTOP,600015,Chennai,India,Tamil Nadu
660,10-Kodambakkam,142,CHINDHU HOSPITAL,"NO. 35, KARANESSWARAR KOIL STREET SAIDAPET,
CHENNAI 600015","JEENIS ROAD, SAIDAPET, CHENNAI 600015",Ok,"Jeenis Rd, Saidapet, Chennai, Tamil Nadu 600015, India",13.0227043,80.2243222,route,GEOMETRIC_CENTER,600015,Chennai,India,Tamil Nadu
661,10-Kodambakkam,142,BORA HOSPITAL,"39, SUBRAMANIA MUDALI STREET, SAIDAPET,
CHENNAI 600015","NO. 35, KARANEESWARAR KOIL STREET SAIDAPET
CHENNAI 600015",Ok,"35, Karaneeswarar Koil St, near Saidapet, Suriyammapet, Saidapet, Chennai, Tamil Nadu 600015, India",13.0236784,80.2230035,premise,ROOFTOP,600015,Chennai,India,Tamil Nadu
662,10-Kodambakkam,142,GOVT.HOSPITAL,"JEENIS ROAD, SAIDAPET, CHENNAI 600015","5, VINAGAMPET STREET, SAIDAPET, CHENNAI
600015","Ok, partial match","13-5, 13-5, Vinayagampet St, near Government Hospital, Anna Nagar, Chennai, Tamil Nadu 600098, India",13.020459,80.223488,street_address,ROOFTOP,600098,Chennai,India,Tamil Nadu
663,10-Kodambakkam,142,CHITRA MATERNITY AND SURGICAL CENTRE,"NO. 35, KARANEESWARAR KOIL STREET SAIDAPET
CHENNAI 600015","36,V.G.P. AMUDHA NAGAR MADURAVOYAL CHENNAI
600095",Ok,"36, VGP Amudha Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.069342,80.1799814,premise,ROOFTOP,600095,Chennai,India,Tamil Nadu
664,10-Kodambakkam,142,RAJALAKSHMI CLINIC,"5, VINAGAMPET STREET, SAIDAPET, CHENNAI
600015","ALAPAKKAM MAIN ROAD MADURAVOYAL CHENNAI
600095",Ok,"Alapakkam Main Rd, Maduravoyal, Chennai, Tamil Nadu, India",13.0553926,80.1664804,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
665,11-Valasaravakkam,144,SRI SAI HOSPITAL,"36,V.G.P. AMUDHA NAGAR MADURAVOYAL CHENNAI
600095","39,PALLAVAN NAGAR MADURAVOYAL CHENNAI
600095","Ok, partial match","Pallavan Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.0618975,80.1686734,"political, sublocality, sublocality_level_2",APPROXIMATE,600095,Chennai,India,Tamil Nadu
666,11-Valasaravakkam,146,MEENAKSHI GENERAL HOSPITAL,"ALAPAKKAM MAIN ROAD MADURAVOYAL CHENNAI
600095","153,ARCOT ROAD VALASARAVAKKAM CHENNAI
600087",Ok,"153, Arcot Rd, Subramanya Swamy Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087, India",13.0406369,80.1725864,premise,ROOFTOP,600087,Chennai,India,Tamil Nadu
667,11-Valasaravakkam,147,YOURS CLINIC,"39,PALLAVAN NAGAR MADURAVOYAL CHENNAI
600095","163A,GIRI STREET, R.K. NAGAR ALWAR
THIRUNAGAR CHENNAI 600087","Ok, partial match","163-A, V V Giri St, Alwartirunagar, Chennai, Tamil Nadu 600087, India",13.049705,80.183223,street_address,ROOFTOP,600087,Chennai,India,Tamil Nadu
668,11-Valasaravakkam,149,RAKSHITH HOSPITAL,"153,ARCOT ROAD VALASARAVAKKAM CHENNAI
600087","1,JAWAHARLAL NEHRU STREET CHENNAI 600087",Ok,"1, 100 Feet Rd, Balaji Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032, India",13.0221126,80.2033111,subpremise,ROOFTOP,600032,Chennai,India,Tamil Nadu
669,11-Valasaravakkam,149,V.K. NURSING HOME,"163A,GIRI STREET, R.K. NAGAR ALWAR
THIRUNAGAR CHENNAI 600087","192,NAKKEERA STREET ALWAR THIRUNAGAR
CHENNAI 600087","2 found, use single geocode.","Alwartirunagar, Valasaravakkam, Chennai, Tamil Nadu, India",13.0425511,80.1840192,"political, sublocality, sublocality_level_2",APPROXIMATE,,Chennai,India,Tamil Nadu
670,11-Valasaravakkam,149,ROYAL HOSPITAL,"1,JAWAHARLAL NEHRU STREET   CHENNAI 600087","RAMACHANDRA NAGAR KARAMBAKKAM CHENNAI
600116","2 found, use single geocode.","Karambakkam, Devi Nagar, Porur, Chennai, Tamil Nadu 600116, India",13.0376186,80.1531887,"political, sublocality, sublocality_level_3",APPROXIMATE,600116,Chennai,India,Tamil Nadu
671,11-Valasaravakkam,149,LALITHA NURSING HOME,"192,NAKKEERA STREET ALWAR THIRUNAGAR
CHENNAI 600087","33,1ST CROSS STREET, RAJESWARI NAGAR
KARAMBAKKAM CHENNAI 600116",Ok,"33, 1st Cross St, Balamurugan Nagar, Bharathidasan Nagar, Porur, Chennai, Tamil Nadu 600116, India",13.0456869,80.1626891,premise,ROOFTOP,600116,Chennai,India,Tamil Nadu
672,11-Valasaravakkam,150,"SRI RAMACHANDRA MEDICAL COLLEGE AND
RESEARCH INSTITUTE","RAMACHANDRA NAGAR KARAMBAKKAM CHENNAI
600116","36,POOTHAPERU MAIN ROAD, VENKATESWARA
NAGAR PORUR CHENNAI 600116","Ok, partial match","36, Poothapedu Main Rd, TNHB Colony, Ramapuram, Chennai, Tamil Nadu 600116, India",13.0309165,80.1716818,premise,GEOMETRIC_CENTER,600116,Chennai,India,Tamil Nadu
673,11-Valasaravakkam,150,PARVATHY NURSING HOME,"33,1ST CROSS STREET, RAJESWARI NAGAR
KARAMBAKKAM CHENNAI 600116",SENTHIL NAGAR CHINNAPORUR CHENNAI 600116,Ok,"Chinna Porur, Lakshmi Nagar, Porur, Chennai, Tamil Nadu, India",13.0355233,80.1680932,"neighborhood, political",APPROXIMATE,,Chennai,India,Tamil Nadu
674,11-Valasaravakkam,151,VIGNESH HOSPITAL,"36,POOTHAPERU MAIN ROAD, VENKATESWARA
NAGAR PORUR CHENNAI 600116","2/22, VANI NAGAR VALASARAVAKKAM CHENNAI
600087",Ok,"2-22, Vani Nagar, Jai Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087, India",13.0395876,80.1712085,street_address,ROOFTOP,600087,Chennai,India,Tamil Nadu
675,11-Valasaravakkam,151,GOVT. PRIMARY HEALTH CENTRE,SENTHIL NAGAR CHINNAPORUR CHENNAI 600116,"81,85,ANNAI THERASA STREET, INDIRA NAGAR
VALASARAVAKKAM CHENNAI 600087",Ok,"81- 85, Annai Therasa St, Indira Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087, India",13.0406643,80.1784012,street_address,ROOFTOP,600087,Chennai,India,Tamil Nadu
676,11-Valasaravakkam,152,ANU NURSING HOME,"2/22, VANI NAGAR VALASARAVAKKAM CHENNAI
600087",KAMARAJ SALAI RAMAPURAM CHENNAI 600089,Ok,"Kamarajar Salai, Ramapuram, Chennai, Tamil Nadu 600089, India",13.0316124,80.1878946,route,GEOMETRIC_CENTER,600089,Chennai,India,Tamil Nadu
677,11-Valasaravakkam,152,ANN HOSPITAL,"81,85,ANNAI THERASA STREET, INDIRA NAGAR
VALASARAVAKKAM CHENNAI 600087","3/49, VALLUVAR SALAI RAMAPURAM CHENNAI
600089",Ok,"3, Valluvar Salai, Sriram Nagar, Ramapuram, Chennai, Tamil Nadu 600087, India",13.0275577,80.1831941,street_address,ROOFTOP,600087,Chennai,India,Tamil Nadu
678,11-Valasaravakkam,155,BALAJI HOSPITAL,KAMARAJ SALAI RAMAPURAM CHENNAI 600089,"1,PADMAVATHI STREET, THIRUMALAI NAGAR
RAMAPURAM CHENNAI 600089","2 found, use single geocode.","Thirumalai Nagar, Thiru Nagar, Ramapuram, Chennai, Tamil Nadu, India",13.0356584,80.1817228,"political, sublocality, sublocality_level_3",APPROXIMATE,,Chennai,India,Tamil Nadu
679,11-Valasaravakkam,155,ROYS HOSPITAL,"3/49, VALLUVAR SALAI RAMAPURAM CHENNAI
600089","NO.5/1, MICHEAL GARDEN ANNAI THERASA STREET
RAMAPURAM, CHENNAI 600089","2 found, use single geocode.","5/1, Michael Garden, MGR Garden, Ramapuram, Chennai, Tamil Nadu 600089, India",13.0255935,80.1821736,street_address,ROOFTOP,600089,Chennai,India,Tamil Nadu
680,11-Valasaravakkam,155,SRUSHTI HOSPITAL,"1,PADMAVATHI STREET, THIRUMALAI NAGAR
RAMAPURAM CHENNAI 600089","NO.12, CITY LINK ROAD, NGO COLONY,
ADAMBAKKAM, CHENNAI 600088",Ok,"12, City Link Road, N.G.O. Colony, Maduvinkarai, Guindy, Chennai, Tamil Nadu 32, India",12.9952704,80.2068802,street_address,ROOFTOP,32,Chennai,India,Tamil Nadu
681,11-Valasaravakkam,155,DURGA CLINIC,"NO.5/1, MICHEAL GARDEN ANNAI THERASA STREET
RAMAPURAM, CHENNAI 600089","14, SRI KRISHNA NAGAR 10TH CROSS STREET
A.G.S. COLONY, CHENNAI 600042","3 found, use single geocode.","10th Cross St, AGS Colony, Velachery, Chennai, Tamil Nadu 600042, India",12.9767623,80.2119315,route,GEOMETRIC_CENTER,600042,Chennai,India,Tamil Nadu
740,13-Adyar,177,G.R.HOSPITAL,"NO.12, CITY LINK ROAD, NGO COLONY,
ADAMBAKKAM, CHENNAI 600088","39, RAJALAKSHMI NAGAR 7TH CROSS STREET
VELACHERY, CHENNAI 600042",Ok,"39/6, Rajalakshmi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.9861944,80.2186014,street_address,ROOFTOP,600042,Chennai,India,Tamil Nadu
741,13-Adyar,178,VELACHERY K.S. HOSPITAL,"14, SRI KRISHNA NAGAR 10TH CROSS STREET
A.G.S. COLONY, CHENNAI 600042","320A/47-A, VELACHERY MAIN ROAD, VELACHERY,
CHENNAI 600042",Ok,"320a, 47a, Velachery Rd, Near police station, Velachery, Chennai, Tamil Nadu 600042, India",12.9815188,80.2211865,subpremise,ROOFTOP,600042,Chennai,India,Tamil Nadu
742,13-Adyar,178,NOVA MEDICAL CENTRE PVT. LTD,"39, RAJALAKSHMI NAGAR 7TH CROSS STREET
VELACHERY, CHENNAI   600042","NO.7/26, JAGANATHAPURAM 8TH CROSS STREET RAJALAKSHMI NAGAR, VELACHERY CHENNAI 600042","2 found, use single geocode.","8th Cross St, Rajalakshmi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.9854193,80.2184932,route,GEOMETRIC_CENTER,600042,Chennai,India,Tamil Nadu
743,13-Adyar,178,RAMANA POLY CLINIC,"320A/47-A, VELACHERY MAIN ROAD, VELACHERY,
CHENNAI 600042","NO. 39, RAJALAKSHMI NAGAR 7TH CROSS STREET,
VELACHERY CHENNAI 600042",Ok,"39/6, Rajalakshmi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.9861944,80.2186014,street_address,ROOFTOP,600042,Chennai,India,Tamil Nadu
744,13-Adyar,178,XCELLENT CARE SUPER MULTI SPECIALITY HOSPITALS,"NO.7/26, JAGANATHAPURAM 8TH CROSS STREET RAJALAKSHMI NAGAR, VELACHERY CHENNAI 600042","191, 100FT.ROAD, VELACHERY, CHENNAI 600042",Ok,"191, 100 Feet Rd, Velachery, Chennai, Tamil Nadu 600042, India",12.975855,80.2205212,street_address,ROOFTOP,600042,Chennai,India,Tamil Nadu
745,13-Adyar,178,HELIOS MEDICAL CENTRE,"NO. 39, RAJALAKSHMI NAGAR 7TH CROSS STREET,
VELACHERY CHENNAI 600042","14, SRI KRISHNA NAGAR, 10TH CROSS STREET, AGS
COLONY, CHENNAI 600042","3 found, use single geocode.","10th Cross St, AGS Colony, Velachery, Chennai, Tamil Nadu 600042, India",12.9767623,80.2119315,route,GEOMETRIC_CENTER,600042,Chennai,India,Tamil Nadu
746,13-Adyar,178,APPASAMY HOSPITAL,"191, 100FT.ROAD, VELACHERY, CHENNAI 600042","80A, ANNAI INDIRA NAGAR, CHENNAI 600042",Ok,"80, Sastri St, Annai Indira Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.97714,80.2276759,street_address,RANGE_INTERPOLATED,600042,Chennai,India,Tamil Nadu
747,13-Adyar,179,VELACHERY K.S.HOSPITAL,"14, SRI KRISHNA NAGAR, 10TH CROSS STREET, AGS
COLONY, CHENNAI 600042","2, SEVA NAGAR, GANDHI ROAD, VELACHERY,
CHENNAI 600042","Ok, partial match","Gandhi Road, Seva Nagar, Velachery, Chennai, Tamil Nadu, India",12.9860255,80.2276949,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
748,13-Adyar,179,SAKTHI POLY CLINIC,"80A, ANNAI INDIRA NAGAR, CHENNAI   600042","40-B, 7TH STREET, TANSI NAGAR, VELACHERY,
CHENNAI 600042",No result,,,,,,,,,
749,13-Adyar,179,VELACHERY H.P.,"2, SEVA NAGAR, GANDHI ROAD, VELACHERY,
CHENNAI 600042","PLOT NO.1, 100 FEET ROAD, TANSI NAGAR,
VELACHERY, CHENNAI 600042","2 found, use single geocode.","22, 4th Main Rd, Puzhuthivakkam, Hindu Colony, Ullagaram, Madipakkam, Chennai, Tamil Nadu 600091, India",12.9737455,80.2003163,"establishment, point_of_interest",ROOFTOP,600091,Chennai,India,Tamil Nadu
750,13-Adyar,179,NANDHINI HOSPITAL,"40-B, 7TH STREET, TANSI NAGAR, VELACHERY,
CHENNAI 600042","NO. 36 & 36A, VELACHERY MAIN ROAD, VELACHERY,
CHENNAI. 600042","Ok, partial match","36, Velachery Rd, Vijaya Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.973006,80.2198529,street_address,RANGE_INTERPOLATED,600042,Chennai,India,Tamil Nadu
751,13-Adyar,179,"ATHIPATHI HOSPITAL AND RESEARCH CENTRE,","PLOT NO.1, 100 FEET ROAD, TANSI NAGAR,
VELACHERY, CHENNAI 600042","NO.32, TARAMANI LINK ROAD, VELACHERY CHENNAI
600042",Ok,"32, Taramani Link Rd, Tansi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.9788078,80.2264118,street_address,ROOFTOP,600042,Chennai,India,Tamil Nadu
752,13-Adyar,179,PRASHANTH MULTISPECIALITY HOSPITAL,"NO. 36 & 36A, VELACHERY MAIN ROAD, VELACHERY,
CHENNAI. 600042","10A, AYODHYA COLONY, VELACHERY - TARAMANI
LINK ROAD, VELACHERY, CHENNAI 600042",Ok,"8-10C, Ayodhya Colony, Velachery, Chennai, Tamil Nadu 600042, India",12.983556,80.2311794,street_address,ROOFTOP,600042,Chennai,India,Tamil Nadu
753,13-Adyar,179,BLOOM FERTILITY AND HEALTHCARE,"NO.32, TARAMANI LINK ROAD, VELACHERY CHENNAI
600042","6, 12TH CROSS STREET DHANDEESWARAN NAGAR
VELACHERY, CHENNAI 600042",Ok,"6, 12th Cross St, near Apollo Clinic - Velachery, Chennai, Dhandeeswaram, Chromepet, Chennai, Tamil Nadu 600042, India",12.9790307,80.2250664,street_address,ROOFTOP,600042,Chennai,India,Tamil Nadu
754,13-Adyar,179,"SIVA CHILDREN HOSPITAL AND FAMILY HEALTH
CENTRE","10A, AYODHYA COLONY, VELACHERY - TARAMANI
LINK ROAD, VELACHERY, CHENNAI 600042","466, IIIRD AVENUE, INDIRA NAGAR, ADYAR,CHENNAI
600020",Ok,"3rd Ave, Indira Nagar, Adyar, Chennai, Tamil Nadu, India",12.9927431,80.2529146,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
755,13-Adyar,179,CHENNAI EYE CARE HOSPITAL,"6, 12TH CROSS STREET DHANDEESWARAN NAGAR
VELACHERY, CHENNAI 600042","143, L.B.ROAD, THIRUVANMIYUR, CHENNAI 600041",Ok,"143, Lattice Brg Rd, Opp IMPCOPS, Indira Nagar, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India",12.993483,80.255859,street_address,ROOFTOP,600041,Chennai,India,Tamil Nadu
756,13-Adyar,180,G.S.HOSPITAL,"466, IIIRD AVENUE, INDIRA NAGAR, ADYAR,CHENNAI
600020","20, 3RD AVENUE, INDIRA NAGAR, ADYAR,CHENNAI
600020",Ok,"20, 3rd Ave, Indira Nagar, Adyar, Chennai, Tamil Nadu 600020, India",12.9939401,80.2527843,street_address,ROOFTOP,600020,Chennai,India,Tamil Nadu
757,13-Adyar,180,"SRI RAMAKRISHNA VIVEKANANDA URBAN
F.W.CENTRE","143, L.B.ROAD, THIRUVANMIYUR, CHENNAI 600041","8, THIRUVALLUVAR SALAI, THIRUVANMIYUR,
CHENNAI 600041",Ok,"8, Thiruvalluvar Salai, Anna Nagar, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India",12.9823052,80.2347998,premise,ROOFTOP,600041,Chennai,India,Tamil Nadu
758,13-Adyar,180,LAKSHMI MATERNITY HOSPITAL,"20, 3RD AVENUE, INDIRA NAGAR, ADYAR,CHENNAI
600020","3, 3RD STREET, MALAVIYA AVENUE,
THIRUVANMIYUR, CHENNAI 600041","2 found, use single geocode.","3, 3rd St, Parameshwari Nagar, Adyar, Chennai, Tamil Nadu 600020, India",13.0021563,80.2589266,street_address,RANGE_INTERPOLATED,600020,Chennai,India,Tamil Nadu
